Day_Type,Hour,Area,RU_id,RU_type,Capacity,RU_x,RU_y,Current_load,Load_Percentage,RU_Power
Weekday,11,Residential,2339341300176,macro,200,3000,1500,99.0,49.5,Full
Weekday,11,Residential,2339341351376,macro,200,3000,3750,54.0,27.0,Full
Weekday,11,Residential,2339341351312,macro,200,3750,500,13.0,6.5,Reduced
Weekday,11,Residential,2339341351568,macro,200,3750,2500,58.0,28.999999999999996,Full
Weekday,11,Residential,2339351509136,macro,200,4500,1500,16.0,8.0,Reduced
Weekday,11,Residential,2339351648912,macro,200,4500,3750,31.0,15.5,Reduced
Weekday,11,Garden_Mall,2339351824784,macro,200,5500,1500,0.0,0.0,Idle
Weekday,11,Garden_Mall,2339351832464,macro,200,5500,3750,42.0,21.0,Reduced
Weekday,11,Garden_Mall,2339351835280,macro,200,6250,2500,9.0,4.5,Reduced
Weekday,11,Garden_Mall,2339351836240,macro,200,6300,500,6.0,3.0,Reduced
Weekday,11,Garden_Mall,2339351836304,macro,200,7000,1500,30.0,15.0,Reduced
Weekday,11,Garden_Mall,2339351836368,macro,200,7000,3750,30.0,15.0,Reduced
Weekday,11,Office,2339351836496,micro,150,750,1000,89.0,59.333333333333336,Full
Weekday,11,Office,2339351836560,micro,150,750,3750,19.0,12.666666666666668,Reduced
Weekday,11,Office,2339351836624,micro,150,1000,4800,131.0,87.33333333333333,Full
Weekday,11,Office,2339351836688,micro,150,1750,1000,26.0,17.333333333333336,Reduced
Weekday,11,Office,2339351836752,micro,150,1750,3750,6.0,4.0,Reduced
Weekday,11,Office,2339351836816,micro,150,2000,4800,52.0,34.66666666666667,Full
Weekday,11,Office,2339351836880,micro,150,1400,2500,99.0,66.0,Full
Weekday,11,Residential,2339351836944,micro,150,3000,4800,19.0,12.666666666666668,Reduced
Weekday,11,Residential,2339351837008,micro,150,3250,1000,24.0,16.0,Reduced
Weekday,11,Residential,2339351837072,micro,150,3250,3750,23.0,15.333333333333332,Reduced
Weekday,11,Residential,2339351837136,micro,150,4000,4800,15.0,10.0,Reduced
Weekday,11,Residential,2339351837200,micro,150,4250,1000,24.0,16.0,Reduced
Weekday,11,Residential,2339351837264,micro,150,4250,3750,28.0,18.666666666666668,Reduced
Weekday,11,Residential,2339351837328,micro,150,4000,2500,65.0,43.333333333333336,Full
Weekday,11,Garden_Mall,2339351837392,micro,150,5750,1000,0.0,0.0,Idle
Weekday,11,Garden_Mall,2339351837456,micro,150,5750,3750,0.0,0.0,Idle
Weekday,11,Garden_Mall,2339351837520,micro,150,6000,4800,83.0,55.333333333333336,Full
Weekday,11,Garden_Mall,2339351837584,micro,150,6750,1000,33.0,22.0,Reduced
Weekday,11,Garden_Mall,2339351837648,micro,150,6750,3750,9.0,6.0,Reduced
Weekday,11,Garden_Mall,2339351837712,micro,150,6400,2500,19.0,12.666666666666668,Reduced
Weekday,11,Garden_Mall,2339351837776,micro,150,7000,4800,0.0,0.0,Idle
Weekday,12,Office,2339242788048,macro,200,500,1500,141.0,70.5,Full
Weekday,12,Office,2339322711696,macro,200,500,3750,91.0,45.5,Full
Weekday,12,Office,2339341123408,macro,200,1250,500,82.0,41.0,Full
Weekday,12,Office,2339322764688,macro,200,1250,2500,61.0,30.5,Full
Weekday,12,Office,2339322764944,macro,200,2000,1500,111.0,55.50000000000001,Full
Weekday,12,Office,2339322765520,macro,200,2000,3750,45.0,22.5,Reduced
Weekday,12,Residential,2339341300176,macro,200,3000,1500,74.0,37.0,Full
Weekday,12,Residential,2339341351376,macro,200,3000,3750,0.0,0.0,Idle
Weekday,12,Residential,2339341351312,macro,200,3750,500,27.0,13.5,Reduced
Weekday,12,Residential,2339341351568,macro,200,3750,2500,109.0,54.50000000000001,Full
Weekday,12,Residential,2339351509136,macro,200,4500,1500,22.0,11.0,Reduced
Weekday,12,Residential,2339351648912,macro,200,4500,3750,1.0,0.5,Reduced
Weekday,12,Garden_Mall,2339351824784,macro,200,5500,1500,26.0,13.0,Reduced
Weekday,12,Garden_Mall,2339351832464,macro,200,5500,3750,15.0,7.5,Reduced
Weekday,12,Garden_Mall,2339351835280,macro,200,6250,2500,21.0,10.5,Reduced
Weekday,12,Garden_Mall,2339351836240,macro,200,6300,500,13.0,6.5,Reduced
Weekday,12,Garden_Mall,2339351836304,macro,200,7000,1500,9.0,4.5,Reduced
Weekday,12,Garden_Mall,2339351836368,macro,200,7000,3750,0.0,0.0,Idle
Weekday,12,Office,2339351836496,micro,150,750,1000,43.0,28.666666666666668,Reduced
Weekday,12,Office,2339351836560,micro,150,750,3750,9.0,6.0,Reduced
Weekday,12,Office,2339351836624,micro,150,1000,4800,147.0,98.0,Full
Weekday,12,Office,2339351836688,micro,150,1750,1000,70.0,46.666666666666664,Full
Weekday,12,Office,2339351836752,micro,150,1750,3750,24.0,16.0,Reduced
Weekday,12,Office,2339351836816,micro,150,2000,4800,27.0,18.0,Reduced
Weekday,12,Office,2339351836880,micro,150,1400,2500,63.0,42.0,Full
Weekday,12,Residential,2339351836944,micro,150,3000,4800,32.0,21.333333333333336,Reduced
Weekday,12,Residential,2339351837008,micro,150,3250,1000,86.0,57.333333333333336,Full
Weekday,12,Residential,2339351837072,micro,150,3250,3750,26.0,17.333333333333336,Reduced
Weekday,12,Residential,2339351837136,micro,150,4000,4800,0.0,0.0,Idle
Weekday,12,Residential,2339351837200,micro,150,4250,1000,21.0,14.000000000000002,Reduced
Weekday,12,Residential,2339351837264,micro,150,4250,3750,8.0,5.333333333333334,Reduced
Weekday,12,Residential,2339351837328,micro,150,4000,2500,37.0,24.666666666666668,Reduced
Weekday,12,Garden_Mall,2339351837392,micro,150,5750,1000,0.0,0.0,Idle
Weekday,12,Garden_Mall,2339351837456,micro,150,5750,3750,26.0,17.333333333333336,Reduced
Weekday,12,Garden_Mall,2339351837520,micro,150,6000,4800,19.0,12.666666666666668,Reduced
Weekday,12,Garden_Mall,2339351837584,micro,150,6750,1000,69.0,46.0,Full
Weekday,12,Garden_Mall,2339351837648,micro,150,6750,3750,0.0,0.0,Idle
Weekday,12,Garden_Mall,2339351837712,micro,150,6400,2500,4.0,2.666666666666667,Reduced
Weekday,12,Garden_Mall,2339351837776,micro,150,7000,4800,26.0,17.333333333333336,Reduced
Weekday,13,Office,2339242788048,macro,200,500,1500,139.0,69.5,Full
Weekday,13,Office,2339322711696,macro,200,500,3750,34.0,17.0,Reduced
Weekday,13,Office,2339341123408,macro,200,1250,500,71.0,35.5,Full
Weekday,13,Office,2339322764688,macro,200,1250,2500,14.0,7.000000000000001,Reduced
Weekday,13,Office,2339322764944,macro,200,2000,1500,75.0,37.5,Full
Weekday,13,Office,2339322765520,macro,200,2000,3750,101.0,50.5,Full
Weekday,13,Residential,2339341300176,macro,200,3000,1500,78.0,39.0,Full
Weekday,13,Residential,2339341351376,macro,200,3000,3750,23.0,11.5,Reduced
Weekday,13,Residential,2339341351312,macro,200,3750,500,0.0,0.0,Idle
Weekday,13,Residential,2339341351568,macro,200,3750,2500,0.0,0.0,Idle
Weekday,13,Residential,2339351509136,macro,200,4500,1500,26.0,13.0,Reduced
Weekday,13,Residential,2339351648912,macro,200,4500,3750,59.0,29.5,Full
Weekday,13,Garden_Mall,2339351824784,macro,200,5500,1500,47.0,23.5,Full
Weekday,13,Garden_Mall,2339351832464,macro,200,5500,3750,45.0,22.5,Reduced
Weekday,13,Garden_Mall,2339351835280,macro,200,6250,2500,51.0,25.5,Full
Weekday,13,Garden_Mall,2339351836240,macro,200,6300,500,35.0,17.5,Reduced
Weekday,13,Garden_Mall,2339351836304,macro,200,7000,1500,37.0,18.5,Reduced
Weekday,13,Garden_Mall,2339351836368,macro,200,7000,3750,27.0,13.5,Reduced
Weekday,13,Office,2339351836496,micro,150,750,1000,25.0,16.666666666666664,Reduced
Weekday,13,Office,2339351836560,micro,150,750,3750,15.0,10.0,Reduced
Weekday,13,Office,2339351836624,micro,150,1000,4800,64.0,42.66666666666667,Full
Weekday,13,Office,2339351836688,micro,150,1750,1000,101.0,67.33333333333333,Full
Weekday,13,Office,2339351836752,micro,150,1750,3750,0.0,0.0,Idle
Weekday,13,Office,2339351836816,micro,150,2000,4800,61.0,40.666666666666664,Full
Weekday,13,Office,2339351836880,micro,150,1400,2500,55.0,36.666666666666664,Full
Weekday,13,Residential,2339351836944,micro,150,3000,4800,52.0,34.66666666666667,Full
Weekday,13,Residential,2339351837008,micro,150,3250,1000,61.0,40.666666666666664,Full
Weekday,13,Residential,2339351837072,micro,150,3250,3750,39.0,26.0,Reduced
Weekday,13,Residential,2339351837136,micro,150,4000,4800,37.0,24.666666666666668,Reduced
Weekday,13,Residential,2339351837200,micro,150,4250,1000,0.0,0.0,Idle
Weekday,13,Residential,2339351837264,micro,150,4250,3750,16.0,10.666666666666668,Reduced
Weekday,13,Residential,2339351837328,micro,150,4000,2500,49.0,32.666666666666664,Full
Weekday,13,Garden_Mall,2339351837392,micro,150,5750,1000,26.0,17.333333333333336,Reduced
Weekday,13,Garden_Mall,2339351837456,micro,150,5750,3750,27.0,18.0,Reduced
Weekday,13,Garden_Mall,2339351837520,micro,150,6000,4800,26.0,17.333333333333336,Reduced
Weekday,13,Garden_Mall,2339351837584,micro,150,6750,1000,22.0,14.666666666666666,Reduced
Weekday,13,Garden_Mall,2339351837648,micro,150,6750,3750,47.0,31.333333333333336,Full
Weekday,13,Garden_Mall,2339351837712,micro,150,6400,2500,0.0,0.0,Idle
Weekday,13,Garden_Mall,2339351837776,micro,150,7000,4800,0.0,0.0,Idle
Weekday,14,Office,2339242788048,macro,200,500,1500,87.0,43.5,Full
Weekday,14,Office,2339322711696,macro,200,500,3750,75.0,37.5,Full
Weekday,14,Office,2339341123408,macro,200,1250,500,49.0,24.5,Full
Weekday,14,Office,2339322764688,macro,200,1250,2500,22.0,11.0,Reduced
Weekday,14,Office,2339322764944,macro,200,2000,1500,62.0,31.0,Full
Weekday,14,Office,2339322765520,macro,200,2000,3750,27.0,13.5,Reduced
Weekday,14,Residential,2339341300176,macro,200,3000,1500,15.0,7.5,Reduced
Weekday,14,Residential,2339341351376,macro,200,3000,3750,77.0,38.5,Full
Weekday,14,Residential,2339341351312,macro,200,3750,500,58.0,28.999999999999996,Full
Weekday,14,Residential,2339341351568,macro,200,3750,2500,42.0,21.0,Reduced
Weekday,14,Residential,2339351509136,macro,200,4500,1500,0.0,0.0,Idle
Weekday,14,Residential,2339351648912,macro,200,4500,3750,10.0,5.0,Reduced
Weekday,14,Garden_Mall,2339351824784,macro,200,5500,1500,15.0,7.5,Reduced
Weekday,14,Garden_Mall,2339351832464,macro,200,5500,3750,52.0,26.0,Full
Weekday,14,Garden_Mall,2339351835280,macro,200,6250,2500,0.0,0.0,Idle
Weekday,14,Garden_Mall,2339351836240,macro,200,6300,500,39.0,19.5,Reduced
Weekday,14,Garden_Mall,2339351836304,macro,200,7000,1500,38.0,19.0,Reduced
Weekday,14,Garden_Mall,2339351836368,macro,200,7000,3750,53.0,26.5,Full
Weekday,14,Office,2339351836496,micro,150,750,1000,93.0,62.0,Full
Weekday,14,Office,2339351836560,micro,150,750,3750,48.0,32.0,Full
Weekday,14,Office,2339351836624,micro,150,1000,4800,112.0,74.66666666666667,Full
Weekday,14,Office,2339351836688,micro,150,1750,1000,65.0,43.333333333333336,Full
Weekday,14,Office,2339351836752,micro,150,1750,3750,141.0,94.0,Full
Weekday,14,Office,2339351836816,micro,150,2000,4800,58.0,38.666666666666664,Full
Weekday,14,Office,2339351836880,micro,150,1400,2500,87.0,57.99999999999999,Full
Weekday,14,Residential,2339351836944,micro,150,3000,4800,0.0,0.0,Idle
Weekday,14,Residential,2339351837008,micro,150,3250,1000,37.0,24.666666666666668,Reduced
Weekday,14,Residential,2339351837072,micro,150,3250,3750,29.0,19.333333333333332,Reduced
Weekday,14,Residential,2339351837136,micro,150,4000,4800,21.0,14.000000000000002,Reduced
Weekday,14,Residential,2339351837200,micro,150,4250,1000,59.0,39.33333333333333,Full
Weekday,14,Residential,2339351837264,micro,150,4250,3750,15.0,10.0,Reduced
Weekday,14,Residential,2339351837328,micro,150,4000,2500,38.0,25.333333333333336,Reduced
Weekday,14,Garden_Mall,2339351837392,micro,150,5750,1000,0.0,0.0,Idle
Weekday,14,Garden_Mall,2339351837456,micro,150,5750,3750,0.0,0.0,Idle
Weekday,14,Garden_Mall,2339351837520,micro,150,6000,4800,21.0,14.000000000000002,Reduced
Weekday,14,Garden_Mall,2339351837584,micro,150,6750,1000,0.0,0.0,Idle
Weekday,14,Garden_Mall,2339351837648,micro,150,6750,3750,30.0,20.0,Reduced
Weekday,14,Garden_Mall,2339351837712,micro,150,6400,2500,10.0,6.666666666666667,Reduced
Weekday,14,Garden_Mall,2339351837776,micro,150,7000,4800,0.0,0.0,Idle
Weekday,15,Office,2339242788048,macro,200,500,1500,65.0,32.5,Full
Weekday,15,Office,2339322711696,macro,200,500,3750,56.0,28.000000000000004,Full
Weekday,15,Office,2339341123408,macro,200,1250,500,120.0,60.0,Full
Weekday,15,Office,2339322764688,macro,200,1250,2500,86.0,43.0,Full
Weekday,15,Office,2339322764944,macro,200,2000,1500,53.0,26.5,Full
Weekday,15,Office,2339322765520,macro,200,2000,3750,131.0,65.5,Full
Weekday,15,Residential,2339341300176,macro,200,3000,1500,12.0,6.0,Reduced
Weekday,15,Residential,2339341351376,macro,200,3000,3750,12.0,6.0,Reduced
Weekday,15,Residential,2339341351312,macro,200,3750,500,68.0,34.0,Full
Weekday,15,Residential,2339341351568,macro,200,3750,2500,8.0,4.0,Reduced
Weekday,15,Residential,2339351509136,macro,200,4500,1500,39.0,19.5,Reduced
Weekday,15,Residential,2339351648912,macro,200,4500,3750,69.0,34.5,Full
Weekday,15,Garden_Mall,2339351824784,macro,200,5500,1500,20.0,10.0,Reduced
Weekday,15,Garden_Mall,2339351832464,macro,200,5500,3750,39.0,19.5,Reduced
Weekday,15,Garden_Mall,2339351835280,macro,200,6250,2500,24.0,12.0,Reduced
Weekday,15,Garden_Mall,2339351836240,macro,200,6300,500,16.0,8.0,Reduced
Weekday,15,Garden_Mall,2339351836304,macro,200,7000,1500,29.0,14.499999999999998,Reduced
Weekday,15,Garden_Mall,2339351836368,macro,200,7000,3750,10.0,5.0,Reduced
Weekday,15,Office,2339351836496,micro,150,750,1000,28.0,18.666666666666668,Reduced
Weekday,15,Office,2339351836560,micro,150,750,3750,92.0,61.33333333333333,Full
Weekday,15,Office,2339351836624,micro,150,1000,4800,47.0,31.333333333333336,Full
Weekday,15,Office,2339351836688,micro,150,1750,1000,101.0,67.33333333333333,Full
Weekday,15,Office,2339351836752,micro,150,1750,3750,59.0,39.33333333333333,Full
Weekday,15,Office,2339351836816,micro,150,2000,4800,64.0,42.66666666666667,Full
Weekday,15,Office,2339351836880,micro,150,1400,2500,38.0,25.333333333333336,Reduced
Weekday,15,Residential,2339351836944,micro,150,3000,4800,18.0,12.0,Reduced
Weekday,15,Residential,2339351837008,micro,150,3250,1000,34.0,22.666666666666664,Reduced
Weekday,15,Residential,2339351837072,micro,150,3250,3750,0.0,0.0,Idle
Weekday,15,Residential,2339351837136,micro,150,4000,4800,35.0,23.333333333333332,Reduced
Weekday,15,Residential,2339351837200,micro,150,4250,1000,55.0,36.666666666666664,Full
Weekday,15,Residential,2339351837264,micro,150,4250,3750,26.0,17.333333333333336,Reduced
Weekday,15,Residential,2339351837328,micro,150,4000,2500,26.0,17.333333333333336,Reduced
Weekday,15,Garden_Mall,2339351837392,micro,150,5750,1000,29.0,19.333333333333332,Reduced
Weekday,15,Garden_Mall,2339351837456,micro,150,5750,3750,42.0,28.000000000000004,Reduced
Weekday,15,Garden_Mall,2339351837520,micro,150,6000,4800,6.0,4.0,Reduced
Weekday,15,Garden_Mall,2339351837584,micro,150,6750,1000,16.0,10.666666666666668,Reduced
Weekday,15,Garden_Mall,2339351837648,micro,150,6750,3750,0.0,0.0,Idle
Weekday,15,Garden_Mall,2339351837712,micro,150,6400,2500,12.0,8.0,Reduced
Weekday,15,Garden_Mall,2339351837776,micro,150,7000,4800,0.0,0.0,Idle
Weekday,16,Office,2339242788048,macro,200,500,1500,87.0,43.5,Full
Weekday,16,Office,2339322711696,macro,200,500,3750,80.0,40.0,Full
Weekday,16,Office,2339341123408,macro,200,1250,500,101.0,50.5,Full
Weekday,16,Office,2339322764688,macro,200,1250,2500,61.0,30.5,Full
Weekday,16,Office,2339322764944,macro,200,2000,1500,101.0,50.5,Full
Weekday,16,Office,2339322765520,macro,200,2000,3750,63.0,31.5,Full
Weekday,16,Residential,2339341300176,macro,200,3000,1500,35.0,17.5,Reduced
Weekday,16,Residential,2339341351376,macro,200,3000,3750,44.0,22.0,Reduced
Weekday,16,Residential,2339341351312,macro,200,3750,500,23.0,11.5,Reduced
Weekday,16,Residential,2339341351568,macro,200,3750,2500,83.0,41.5,Full
Weekday,16,Residential,2339351509136,macro,200,4500,1500,44.0,22.0,Reduced
Weekday,16,Residential,2339351648912,macro,200,4500,3750,12.0,6.0,Reduced
Weekday,16,Garden_Mall,2339351824784,macro,200,5500,1500,0.0,0.0,Idle
Weekday,16,Garden_Mall,2339351832464,macro,200,5500,3750,43.0,21.5,Reduced
Weekday,16,Garden_Mall,2339351835280,macro,200,6250,2500,51.0,25.5,Full
Weekday,16,Garden_Mall,2339351836240,macro,200,6300,500,28.0,14.000000000000002,Reduced
Weekday,16,Garden_Mall,2339351836304,macro,200,7000,1500,6.0,3.0,Reduced
Weekday,16,Garden_Mall,2339351836368,macro,200,7000,3750,12.0,6.0,Reduced
Weekday,16,Office,2339351836496,micro,150,750,1000,20.0,13.333333333333334,Reduced
Weekday,16,Office,2339351836560,micro,150,750,3750,112.0,74.66666666666667,Full
Weekday,16,Office,2339351836624,micro,150,1000,4800,106.0,70.66666666666667,Full
Weekday,16,Office,2339351836688,micro,150,1750,1000,41.0,27.333333333333332,Reduced
Weekday,16,Office,2339351836752,micro,150,1750,3750,97.0,64.66666666666666,Full
Weekday,16,Office,2339351836816,micro,150,2000,4800,4.0,2.666666666666667,Reduced
Weekday,16,Office,2339351836880,micro,150,1400,2500,61.0,40.666666666666664,Full
Weekday,16,Residential,2339351836944,micro,150,3000,4800,43.0,28.666666666666668,Reduced
Weekday,16,Residential,2339351837008,micro,150,3250,1000,46.0,30.666666666666664,Full
Weekday,16,Residential,2339351837072,micro,150,3250,3750,8.0,5.333333333333334,Reduced
Weekday,16,Residential,2339351837136,micro,150,4000,4800,38.0,25.333333333333336,Reduced
Weekday,16,Residential,2339351837200,micro,150,4250,1000,0.0,0.0,Idle
Weekday,16,Residential,2339351837264,micro,150,4250,3750,0.0,0.0,Idle
Weekday,16,Residential,2339351837328,micro,150,4000,2500,25.0,16.666666666666664,Reduced
Weekday,16,Garden_Mall,2339351837392,micro,150,5750,1000,39.0,26.0,Reduced
Weekday,16,Garden_Mall,2339351837456,micro,150,5750,3750,9.0,6.0,Reduced
Weekday,16,Garden_Mall,2339351837520,micro,150,6000,4800,4.0,2.666666666666667,Reduced
Weekday,16,Garden_Mall,2339351837584,micro,150,6750,1000,30.0,20.0,Reduced
Weekday,16,Garden_Mall,2339351837648,micro,150,6750,3750,0.0,0.0,Idle
Weekday,16,Garden_Mall,2339351837712,micro,150,6400,2500,28.0,18.666666666666668,Reduced
Weekday,16,Garden_Mall,2339351837776,micro,150,7000,4800,0.0,0.0,Idle
Weekday,17,Office,2339242788048,macro,200,500,1500,58.0,28.999999999999996,Full
Weekday,17,Office,2339322711696,macro,200,500,3750,50.0,25.0,Full
Weekday,17,Office,2339341123408,macro,200,1250,500,30.0,15.0,Reduced
Weekday,17,Office,2339322764688,macro,200,1250,2500,85.0,42.5,Full
Weekday,17,Office,2339322764944,macro,200,2000,1500,116.0,57.99999999999999,Full
Weekday,17,Office,2339322765520,macro,200,2000,3750,195.0,97.5,Full
Weekday,17,Residential,2339341300176,macro,200,3000,1500,39.0,19.5,Reduced
Weekday,17,Residential,2339341351376,macro,200,3000,3750,0.0,0.0,Idle
Weekday,17,Residential,2339341351312,macro,200,3750,500,25.0,12.5,Reduced
Weekday,17,Residential,2339341351568,macro,200,3750,2500,15.0,7.5,Reduced
Weekday,17,Residential,2339351509136,macro,200,4500,1500,82.0,41.0,Full
Weekday,17,Residential,2339351648912,macro,200,4500,3750,0.0,0.0,Idle
Weekday,17,Garden_Mall,2339351824784,macro,200,5500,1500,9.0,4.5,Reduced
Weekday,17,Garden_Mall,2339351832464,macro,200,5500,3750,27.0,13.5,Reduced
Weekday,17,Garden_Mall,2339351835280,macro,200,6250,2500,0.0,0.0,Idle
Weekday,17,Garden_Mall,2339351836240,macro,200,6300,500,41.0,20.5,Reduced
Weekday,17,Garden_Mall,2339351836304,macro,200,7000,1500,46.0,23.0,Full
Weekday,17,Garden_Mall,2339351836368,macro,200,7000,3750,21.0,10.5,Reduced
Weekday,17,Office,2339351836496,micro,150,750,1000,92.0,61.33333333333333,Full
Weekday,17,Office,2339351836560,micro,150,750,3750,92.0,61.33333333333333,Full
Weekday,17,Office,2339351836624,micro,150,1000,4800,69.0,46.0,Full
Weekday,17,Office,2339351836688,micro,150,1750,1000,34.0,22.666666666666664,Reduced
Weekday,17,Office,2339351836752,micro,150,1750,3750,28.0,18.666666666666668,Reduced
Weekday,17,Office,2339351836816,micro,150,2000,4800,28.0,18.666666666666668,Reduced
Weekday,17,Office,2339351836880,micro,150,1400,2500,63.0,42.0,Full
Weekday,17,Residential,2339351836944,micro,150,3000,4800,0.0,0.0,Idle
Weekday,17,Residential,2339351837008,micro,150,3250,1000,1.0,0.6666666666666667,Reduced
Weekday,17,Residential,2339351837072,micro,150,3250,3750,51.0,34.0,Full
Weekday,17,Residential,2339351837136,micro,150,4000,4800,29.0,19.333333333333332,Reduced
Weekday,17,Residential,2339351837200,micro,150,4250,1000,53.0,35.333333333333336,Full
Weekday,17,Residential,2339351837264,micro,150,4250,3750,5.0,3.3333333333333335,Reduced
Weekday,17,Residential,2339351837328,micro,150,4000,2500,35.0,23.333333333333332,Reduced
Weekday,17,Garden_Mall,2339351837392,micro,150,5750,1000,48.0,32.0,Full
Weekday,17,Garden_Mall,2339351837456,micro,150,5750,3750,0.0,0.0,Idle
